fmun_cod,fmun,ano,mes,regiao,hom_doloso,lesao_corp_morte,latrocinio,hom_por_interv_policial,tentat_hom,lesao_corp_dolosa,estupro,hom_culposo,lesao_corp_culposa,roubo_transeunte,roubo_celular,roubo_em_coletivo,roubo_veiculo,roubo_carga,roubo_comercio,roubo_residencia,roubo_banco,roubo_cx_eletronico,roubo_conducao_saque,roubo_apos_saque,roubo_bicicleta,outros_roubos,furto_veiculos,furto_transeunte,furto_coletivo,furto_celular,furto_bicicleta,outros_furtos,sequestro,extorsao,sequestro_relampago,estelionato,apreensao_drogas
3301306,Casimiro de Abreu,2019,7,Baixadas Litorâneas,0,0,0,0,0,10,2,1,4,5,1,0,0,0,1,0,0,0,0,0,0,1,3,0,0,3,3,15,0,0,0,1,5
3301405,Conceição de Macabu,2019,7,Norte Fluminense,0,0,0,0,0,8,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,5,1
3301504,Cordeiro,2019,7,Região Serrana,0,0,0,0,0,11,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,15,0,9,0,0,0,2,7
3301603,Duas Barras,2019,7,Região Serrana,0,0,0,0,0,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2
3301702,Duque de Caxias,2019,7,Região Metropolitana,22,2,0,6,11,254,24,11,117,575,132,124,262,82,24,2,0,0,0,3,0,109,87,71,12,30,4,301,0,7,0,189,34
3301801,Engenheiro Paulo de Frontin,2019,7,Centro-Sul Fluminense,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,10
3301850,Guapimirim,2019,7,Região Metropolitana,2,0,0,0,2,18,2,1,26,3,2,0,8,0,1,2,0,0,0,0,0,3,2,1,0,4,0,21,0,0,0,4,6
3301876,Iguaba Grande,2019,7,Baixadas Litorâneas,0,0,0,0,0,4,0,1,4,1,3,0,4,1,0,1,0,0,0,0,0,0,3,0,0,1,1,23,0,0,0,4,1
3301900,Itaboraí,2019,7,Região Metropolitana,25,0,2,0,6,43,7,2,19,89,62,4,71,11,6,2,0,0,0,0,0,17,25,7,2,8,1,50,0,2,0,30,9
3302007,Itaguaí,2019,7,Região Metropolitana,2,0,0,6,7,33,14,2,6,49,17,12,30,2,5,1,0,0,0,1,0,10,5,4,1,1,2,47,0,0,0,9,7
3302056,Italva,2019,7,Noroeste Fluminense,0,0,0,0,0,14,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,19,0,0,0,1,0
3302106,Itaocara,2019,7,Noroeste Fluminense,0,0,0,0,0,16,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8,0,0,0,2,12
3302205,Itaperuna,2019,7,Noroeste Fluminense,3,0,0,0,2,24,1,1,13,7,1,0,0,0,1,0,0,0,0,0,0,1,4,5,0,4,4,26,0,0,0,7,92
3302254,Itatiaia,2019,7,Médio Paraíba,0,0,0,0,0,12,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,13,0,0,0,6,102
3302270,Japeri,2019,7,Região Metropolitana,3,0,1,10,1,32,3,0,10,19,3,1,11,3,0,0,0,0,1,0,0,6,5,4,2,3,0,14,0,0,0,3,11
3302304,Laje do Muriaé,2019,7,Noroeste Fluminense,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1
3302403,Macaé,2019,7,Norte Fluminense,11,0,0,1,7,71,4,2,10,62,16,2,11,0,2,0,0,0,0,3,0,2,10,18,0,25,3,89,0,1,0,63,16
3302452,Macuco,2019,7,Região Serrana,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0
3302502,Magé,2019,7,Região Metropolitana,1,0,0,0,10,112,8,2,33,62,19,0,14,3,0,0,0,0,0,0,0,17,15,8,4,10,3,74,0,0,0,43,13
3302601,Mangaratiba,2019,7,Costa Verde,0,0,0,0,0,25,1,0,3,5,0,0,3,0,0,0,0,0,0,0,0,3,7,2,1,7,0,19,0,1,0,5,5
3302700,Maricá,2019,7,Região Metropolitana,2,0,0,1,2,42,9,4,36,26,6,1,14,2,4,4,0,0,0,0,0,1,8,4,5,6,1,66,0,2,0,22,15
3302809,Mendes,2019,7,Centro-Sul Fluminense,0,0,0,0,0,10,1,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,1,1,0,0,0,0,6
3302858,Mesquita,2019,7,Região Metropolitana,2,0,0,1,4,58,3,1,21,127,48,19,40,4,8,0,0,0,0,0,0,13,23,15,3,6,3,14,0,2,0,23,12
3302908,Miguel Pereira,2019,7,Centro-Sul Fluminense,1,0,0,0,0,13,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,0,0,0,2,13
3303005,Miracema,2019,7,Noroeste Fluminense,1,0,0,0,0,5,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,9,0,1,0,2,16
3303104,Natividade,2019,7,Noroeste Fluminense,0,0,0,0,0,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,8
3303203,Nilópolis,2019,7,Região Metropolitana,5,0,0,2,4,55,2,0,16,113,56,6,52,5,7,0,0,0,0,1,0,23,10,11,4,12,1,28,0,3,0,29,5
3303302,Niterói,2019,7,Região Metropolitana,12,0,1,12,14,136,18,4,98,214,40,20,96,20,5,7,0,0,0,3,0,43,75,58,14,53,17,317,0,13,1,160,48
3303401,Nova Friburgo,2019,7,Região Serrana,0,0,0,0,1,51,4,0,30,11,2,0,0,2,3,1,0,0,0,0,1,1,9,11,7,12,1,48,0,0,0,26,40
3303500,Nova Iguaçu,2019,7,Região Metropolitana,18,0,1,5,17,282,27,7,113,391,218,66,189,24,25,7,0,0,2,6,0,91,75,45,9,39,3,228,0,2,0,129,12
3303609,Paracambi,2019,7,Região Metropolitana,1,0,0,0,1,15,0,0,5,7,3,0,1,1,0,0,0,0,0,0,0,2,1,3,0,3,1,14,0,0,0,7,12
3303708,Paraíba do Sul,2019,7,Centro-Sul Fluminense,0,0,0,0,0,9,1,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5,2,12,0,0,0,3,15
3303807,Paraty,2019,7,Costa Verde,3,0,0,0,5,14,0,1,5,2,3,1,0,0,0,0,0,0,0,0,0,0,1,2,2,6,1,14,0,1,0,1,22
3303856,Paty do Alferes,2019,7,Centro-Sul Fluminense,0,0,0,0,0,7,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,4,0,0,0,2,4
3303906,Petrópolis,2019,7,Região Serrana,6,0,0,0,2,124,9,0,41,14,0,1,0,3,0,0,0,0,0,0,0,3,7,28,1,20,1,104,0,1,0,59,68
3303955,Pinheiral,2019,7,Médio Paraíba,0,0,0,0,0,6,2,3,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,1,19,0,0,0,1,8
3304003,Piraí,2019,7,Médio Paraíba,0,0,0,0,0,11,2,0,3,0,0,0,1,4,0,0,0,0,0,0,0,3,0,1,0,1,0,6,0,0,0,3,16
3304102,Porciúncula,2019,7,Noroeste Fluminense,0,0,0,0,0,10,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,1,16
3304110,Porto Real,2019,7,Médio Paraíba,2,0,0,0,1,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,3,8
3304128,Quatis,2019,7,Médio Paraíba,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,3
3304144,Queimados,2019,7,Região Metropolitana,5,1,0,3,7,56,6,1,19,66,22,10,11,1,1,0,0,0,0,3,0,7,4,4,0,3,0,22,0,0,0,24,3
3304151,Quissamã,2019,7,Norte Fluminense,0,0,0,0,0,7,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,3,1,0,11,0,8,0,0,0,1,3
3304201,Resende,2019,7,Médio Paraíba,1,0,0,0,2,35,6,0,3,6,0,1,1,1,4,0,0,0,1,0,0,4,3,6,1,1,4,42,0,1,0,24,24
3304300,Rio Bonito,2019,7,Região Metropolitana,0,0,0,0,0,10,1,1,8,2,2,0,0,1,2,1,0,0,0,0,0,2,12,1,0,5,0,13,0,0,0,3,6
3304409,Rio Claro,2019,7,Médio Paraíba,3,0,0,0,1,1,1,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,2,0,0,0,1,12
3304508,Rio das Flores,2019,7,Médio Paraíba,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3304524,Rio das Ostras,2019,7,Baixadas Litorâneas,1,0,1,0,6,44,4,1,8,25,15,2,2,0,1,0,0,0,0,0,0,19,10,6,0,13,8,76,0,3,0,34,22
3304557,Rio de Janeiro,2019,7,Região Metropolitana,94,1,2,92,157,1764,121,54,1024,3207,1162,752,1487,278,184,29,0,0,8,58,13,1283,615,1033,623,878,126,4369,0,66,10,2078,383
3304607,Santa Maria Madalena,2019,7,Região Serrana,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3304706,Santo Antônio de Pádua,2019,7,Noroeste Fluminense,0,0,0,0,0,19,0,0,12,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,0,5,0,13,0,0,0,5,12
3304755,São Francisco de Itabapoana,2019,7,Norte Fluminense,1,0,0,0,0,9,1,0,4,2,0,0,2,0,0,0,0,0,0,0,0,1,3,0,0,2,0,31,0,0,0,0,2
3304805,São Fidélis,2019,7,Norte Fluminense,0,0,0,0,0,4,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,4,0,8,0,0,0,4,10
3304904,São Gonçalo,2019,7,Região Metropolitana,15,0,1,21,16,224,23,15,119,841,147,76,411,136,29,6,0,0,0,6,0,218,97,72,14,15,3,328,0,9,0,112,44
3305000,São João da Barra,2019,7,Norte Fluminense,3,0,0,0,0,18,2,0,7,5,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,1,23,0,0,0,9,11
3305109,São João de Meriti,2019,7,Região Metropolitana,6,0,1,5,6,121,10,1,50,248,100,70,196,49,12,1,0,0,0,8,0,89,65,20,8,32,1,99,0,3,0,85,27
3305133,São José de Ubá,2019,7,Noroeste Fluminense,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
3305158,São José do Vale do Rio Preto,2019,7,Região Serrana,1,0,0,0,0,9,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5,0,0,0,6,6
3305208,São Pedro da Aldeia,2019,7,Baixadas Litorâneas,7,0,0,2,3,28,5,2,4,23,7,0,5,2,7,0,0,0,0,0,0,1,3,2,0,4,0,20,0,1,0,7,12
3305307,São Sebastião do Alto,2019,7,Região Serrana,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
3305406,Sapucaia,2019,7,Centro-Sul Fluminense,0,0,0,0,0,11,3,0,3,0,0,0,0,2,2,0,0,0,0,0,0,3,2,0,0,0,0,11,0,0,0,1,1
3305505,Saquarema,2019,7,Baixadas Litorâneas,1,0,0,0,3,16,1,2,20,4,0,0,4,0,1,3,0,0,0,0,0,2,11,3,0,3,1,53,0,0,0,8,13
3305554,Seropédica,2019,7,Região Metropolitana,1,0,0,0,1,20,3,0,7,25,18,4,6,8,3,0,0,0,0,0,0,6,6,2,0,6,1,20,0,2,0,6,5
3305604,Silva Jardim,2019,7,Baixadas Litorâneas,0,0,0,0,1,3,1,1,7,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,5,0,0,0,1,3
3305703,Sumidouro,2019,7,Região Serrana,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,0,0,0,0,6
3305752,Tanguá,2019,7,Região Metropolitana,0,0,0,0,0,4,2,0,0,6,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,1,0,6,0,0,0,0,1
3305802,Teresópolis,2019,7,Região Serrana,0,0,0,0,4,72,8,4,38,2,0,0,0,1,0,0,1,0,0,0,0,4,5,9,1,5,0,51,0,1,0,29,65
3305901,Trajano de Moraes,2019,7,Região Serrana,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
3306008,Três Rios,2019,7,Centro-Sul Fluminense,2,0,0,0,9,33,0,1,9,3,0,0,2,0,2,0,0,0,0,0,0,4,5,3,0,1,1,57,0,1,0,4,63
3306107,Valença,2019,7,Médio Paraíba,0,0,0,0,0,24,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,14,0,0,0,12,11
3306156,Varre-Sai,2019,7,Noroeste Fluminense,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,0,0,0,0,0
3306206,Vassouras,2019,7,Centro-Sul Fluminense,0,0,0,0,0,14,2,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,6,0,0,0,2,8
3306305,Volta Redonda,2019,7,Médio Paraíba,3,0,0,1,15,72,3,2,40,25,10,1,1,0,7,0,0,0,0,0,0,5,17,12,4,17,2,92,0,1,0,54,49
3300100,Angra dos Reis,2019,8,Costa Verde,3,0,0,9,14,53,5,2,11,16,7,1,10,8,2,3,0,0,0,0,1,6,5,2,2,2,1,30,0,0,0,17,27
3300159,Aperibé,2019,8,Noroeste Fluminense,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0
3300209,Araruama,2019,8,Baixadas Litorâneas,4,0,0,2,10,39,4,1,24,21,3,1,5,1,4,1,0,0,0,0,0,6,6,8,3,9,0,46,0,4,0,32,27
3300225,Areal,2019,8,Centro-Sul Fluminense,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3300233,Armação dos Búzios,2019,8,Baixadas Litorâneas,0,0,0,0,1,13,1,0,12,10,5,0,1,0,1,0,0,0,0,0,0,2,1,3,1,4,1,23,0,0,0,11,14
3300258,Arraial do Cabo,2019,8,Baixadas Litorâneas,1,0,0,0,2,13,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,6,0,2,0,16,0,0,0,7,15
3300308,Barra do Piraí,2019,8,Médio Paraíba,0,0,0,0,5,40,9,1,11,0,1,2,0,0,0,0,0,0,0,0,0,3,2,4,0,2,0,19,0,0,0,16,53
3300407,Barra Mansa,2019,8,Médio Paraíba,3,0,0,1,15,39,2,1,6,5,2,1,4,0,3,0,0,0,0,0,0,2,3,9,1,14,1,37,0,0,0,10,31
3300456,Belford Roxo,2019,8,Região Metropolitana,22,0,0,13,20,104,8,3,24,182,47,32,278,34,3,0,0,0,0,2,0,72,37,6,2,6,1,61,0,1,0,43,15
3300506,Bom Jardim,2019,8,Região Serrana,0,0,0,0,0,7,2,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,1,0,3,5
3300605,Bom Jesus do Itabapoana,2019,8,Noroeste Fluminense,1,0,0,0,4,15,2,1,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,9,1,12,0,1,0,3,21
3300704,Cabo Frio,2019,8,Baixadas Litorâneas,10,0,0,8,43,54,5,5,33,48,10,1,11,0,5,2,0,0,0,0,0,10,14,9,4,14,1,75,0,1,0,34,46
3300803,Cachoeiras de Macacu,2019,8,Região Metropolitana,0,0,0,1,0,13,1,2,11,5,1,0,1,0,1,1,0,0,0,0,0,0,2,3,1,0,0,11,0,0,0,5,2
3300902,Cambuci,2019,8,Noroeste Fluminense,0,0,0,0,0,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,2
3300936,Carapebus,2019,8,Norte Fluminense,0,0,0,0,0,2,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,1,0
3300951,Comendador Levy Gasparian,2019,8,Centro-Sul Fluminense,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6
3301009,Campos dos Goytacazes,2019,8,Norte Fluminense,18,0,1,0,32,122,11,6,29,46,27,4,10,4,4,3,0,0,0,2,1,23,38,23,8,22,4,177,0,2,0,59,86
3301108,Cantagalo,2019,8,Região Serrana,0,0,0,0,0,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,9
3301157,Cardoso Moreira,2019,8,Norte Fluminense,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,3,2
3301207,Carmo,2019,8,Região Serrana,0,0,0,0,0,7,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,11
3301306,Casimiro de Abreu,2019,8,Baixadas Litorâneas,1,0,0,0,5,10,6,0,6,5,2,1,1,0,0,0,0,0,0,0,0,2,2,1,0,2,1,7,0,0,0,4,10
3301405,Conceição de Macabu,2019,8,Norte Fluminense,0,0,0,0,0,11,0,0,10,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,3,0,2,0,0,0,1,0
3301504,Cordeiro,2019,8,Região Serrana,0,0,0,0,0,10,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,9,0,0,0,2,8
3301603,Duas Barras,2019,8,Região Serrana,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,6
3301702,Duque de Caxias,2019,8,Região Metropolitana,21,0,0,16,18,250,24,10,116,555,123,100,286,80,43,7,0,0,0,10,0,111,84,83,16,28,3,295,0,2,0,181,35
3301801,Engenheiro Paulo de Frontin,2019,8,Centro-Sul Fluminense,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,8
3301850,Guapimirim,2019,8,Região Metropolitana,1,0,0,0,0,10,4,1,15,3,4,1,6,1,0,1,0,0,0,0,0,3,3,1,0,3,0,23,0,1,0,5,2
3301876,Iguaba Grande,2019,8,Baixadas Litorâneas,1,0,0,0,0,8,1,0,5,8,5,0,1,0,0,0,0,0,0,0,0,0,3,2,0,7,1,23,0,0,0,3,0
3301900,Itaboraí,2019,8,Região Metropolitana,10,0,0,5,3,58,8,3,26,81,36,11,57,10,5,1,0,0,0,0,0,20,23,4,4,6,0,46,0,2,0,24,12
3302007,Itaguaí,2019,8,Região Metropolitana,3,0,0,7,13,35,7,2,15,34,15,3,31,2,5,1,0,0,0,1,0,5,5,5,0,8,0,53,0,2,0,15,2
3302056,Italva,2019,8,Noroeste Fluminense,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,0,2,2
3302106,Itaocara,2019,8,Noroeste Fluminense,0,0,0,0,0,12,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,4,0,16,0,0,0,3,5
3302205,Itaperuna,2019,8,Noroeste Fluminense,0,0,0,0,0,38,0,2,7,1,1,0,0,0,0,1,0,0,0,0,0,1,7,1,0,6,4,29,0,0,0,11,83
3302254,Itatiaia,2019,8,Médio Paraíba,0,0,0,0,0,5,0,1,8,0,0,0,1,0,1,0,0,0,0,0,0,2,0,2,0,2,0,18,0,0,0,3,60
3302270,Japeri,2019,8,Região Metropolitana,0,0,0,0,1,16,4,0,9,27,4,3,9,1,0,0,0,0,0,0,0,6,5,5,2,0,0,19,0,1,0,4,9
3302304,Laje do Muriaé,2019,8,Noroeste Fluminense,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3
3302403,Macaé,2019,8,Norte Fluminense,9,0,0,0,8,48,12,0,18,68,33,3,11,1,11,2,0,0,0,7,0,8,17,10,8,25,4,104,0,0,0,66,28
3302452,Macuco,2019,8,Região Serrana,0,0,0,0,0,5,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2
3302502,Magé,2019,8,Região Metropolitana,4,0,0,1,5,94,14,3,52,57,28,2,15,1,2,3,0,0,0,1,2,13,12,9,4,13,1,64,0,1,0,26,15
3302601,Mangaratiba,2019,8,Costa Verde,0,0,0,0,0,22,0,0,3,5,1,1,2,0,0,0,0,0,0,0,0,0,6,2,0,11,0,13,0,0,0,4,2
3302700,Maricá,2019,8,Região Metropolitana,4,0,0,1,4,55,4,3,35,47,4,0,16,0,6,9,0,0,0,0,0,7,16,11,3,8,0,57,0,1,0,25,12
3302809,Mendes,2019,8,Centro-Sul Fluminense,0,0,0,0,0,9,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,3
3302858,Mesquita,2019,8,Região Metropolitana,5,0,0,3,11,54,7,2,31,116,36,18,40,4,4,2,0,0,0,0,0,13,27,15,4,4,2,38,0,2,0,38,12
3302908,Miguel Pereira,2019,8,Centro-Sul Fluminense,0,0,0,0,0,13,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,11,0,0,0,6,7
3303005,Miracema,2019,8,Noroeste Fluminense,1,0,0,0,2,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,12
3303104,Natividade,2019,8,Noroeste Fluminense,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,1,6
3303203,Nilópolis,2019,8,Região Metropolitana,1,0,1,0,3,44,5,0,18,101,54,9,67,5,4,0,0,0,0,1,0,29,13,9,1,9,1,42,0,0,0,50,6
3303302,Niterói,2019,8,Região Metropolitana,11,0,0,7,28,145,20,3,108,196,36,14,100,15,11,5,0,0,1,0,0,43,55,86,22,48,13,296,0,15,0,152,42
3303401,Nova Friburgo,2019,8,Região Serrana,1,0,0,1,3,91,8,4,25,8,6,0,0,0,1,0,0,0,0,0,0,0,5,8,2,16,2,45,0,0,0,30,36
3303500,Nova Iguaçu,2019,8,Região Metropolitana,19,0,2,6,8,275,28,2,105,343,177,58,198,19,25,7,0,0,1,4,0,61,87,31,14,39,5,173,0,1,1,115,34
3303609,Paracambi,2019,8,Região Metropolitana,1,0,0,0,0,21,0,0,2,4,3,0,1,1,5,0,0,0,0,0,0,3,3,3,0,3,1,12,0,0,1,10,10
3303708,Paraíba do Sul,2019,8,Centro-Sul Fluminense,1,0,0,0,0,16,2,0,4,0,0,0,0,0,1,0,0,0,0,0,1,1,0,4,0,2,0,4,0,0,0,5,25
3303807,Paraty,2019,8,Costa Verde,1,0,0,0,2,13,1,0,7,2,3,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,1,18,0,1,0,11,5
3303856,Paty do Alferes,2019,8,Centro-Sul Fluminense,0,0,0,0,0,10,0,2,8,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,9,0,0,0,1,2
3303906,Petrópolis,2019,8,Região Serrana,1,1,0,0,6,120,10,4,38,11,2,3,0,2,3,1,0,0,0,0,0,4,6,14,2,22,0,92,0,5,0,47,76
3303955,Pinheiral,2019,8,Médio Paraíba,0,0,0,0,1,13,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,16,0,0,0,0,5
3304003,Piraí,2019,8,Médio Paraíba,0,0,0,0,0,14,2,0,5,0,0,1,0,2,0,0,0,0,0,0,0,3,1,0,0,2,0,10,0,0,0,3,16
3304102,Porciúncula,2019,8,Noroeste Fluminense,0,0,0,0,1,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,15,0,0,0,2,21
3304110,Porto Real,2019,8,Médio Paraíba,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,7,0,0,0,1,13
3304128,Quatis,2019,8,Médio Paraíba,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5,0,0,0,0,8
3304144,Queimados,2019,8,Região Metropolitana,7,0,0,3,7,49,4,1,30,35,20,6,5,0,2,2,0,0,0,1,0,8,21,7,2,12,1,32,0,2,0,19,3
3304151,Quissamã,2019,8,Norte Fluminense,0,0,0,0,1,12,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,11,0,0,0,2,4
3304201,Resende,2019,8,Médio Paraíba,3,0,0,0,6,27,5,0,9,8,4,1,2,0,4,0,0,0,0,0,0,2,2,1,0,4,4,44,0,2,0,25,27
3304300,Rio Bonito,2019,8,Região Metropolitana,0,0,0,1,0,10,2,1,17,3,3,0,2,2,1,1,0,0,0,0,0,1,8,0,0,9,0,11,0,1,0,6,11
3304409,Rio Claro,2019,8,Médio Paraíba,0,0,0,0,2,4,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,5,0,0,0,0,14
3304508,Rio das Flores,2019,8,Médio Paraíba,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5
3304524,Rio das Ostras,2019,8,Baixadas Litorâneas,1,0,0,0,3,46,5,1,26,20,11,0,5,1,1,0,0,0,0,2,0,4,9,7,1,12,2,77,0,2,0,35,34
3304557,Rio de Janeiro,2019,8,Região Metropolitana,92,0,2,53,98,1782,143,50,1060,3316,1269,748,1418,235,215,39,0,1,7,59,11,1043,602,1041,538,1011,107,4114,0,63,10,2003,381
3304607,Santa Maria Madalena,2019,8,Região Serrana,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0
3304706,Santo Antônio de Pádua,2019,8,Noroeste Fluminense,0,0,0,0,0,23,1,0,9,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,5,0,20,0,0,0,4,13
3304755,São Francisco de Itabapoana,2019,8,Norte Fluminense,2,0,0,0,2,9,0,1,6,1,1,0,1,0,1,1,0,0,0,0,0,1,1,1,0,3,0,14,0,0,0,2,10
3304805,São Fidélis,2019,8,Norte Fluminense,0,0,0,0,0,15,3,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,3,1,1,1,1,10,0,1,0,2,12
3304904,São Gonçalo,2019,8,Região Metropolitana,20,0,0,29,16,171,22,14,131,734,109,96,349,96,25,2,1,0,0,4,0,189,92,85,19,19,3,337,0,10,0,108,54
3305000,São João da Barra,2019,8,Norte Fluminense,0,0,0,0,1,16,1,1,2,1,0,0,0,0,1,1,0,0,0,0,0,1,3,2,0,2,1,22,0,0,0,2,10
3305109,São João de Meriti,2019,8,Região Metropolitana,10,0,0,6,20,109,12,1,64,239,103,67,204,50,6,2,0,0,0,2,0,66,67,8,4,22,1,83,0,1,0,85,23
3305133,São José de Ubá,2019,8,Noroeste Fluminense,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
